order_id,order_date,customer_id,product_name,product_category,product_price,items_count,total_amount
358-01-0814,2024-01-19,96283,Samsung Galaxy S21,Electronics,999.99,1,999.99
391-24-3659,2020-07-03,42305,Logitech MX Master 3 Mouse,Electronics,99.99,9,899.91
257-09-8989,2024-05-30,53748,Strawberry,Fruits,2.99,2,5.98
727-35-1135,2024-05-12,180508,Cucumber,Vegetables,0.99,9,8.91
682-68-0042,2022-05-07,1532,SteelSeries Arctis 7 Headset,Electronics,249.99,5,1249.95
024-62-8785,2020-07-21,151476,Sennheiser Momentum True Wireless 2,Electronics,299.99,3,899.97
426-96-4732,2023-06-04,81949,JBL Charge 4 Speaker,Electronics,149.99,6,899.94
774-71-0435,2023-05-14,192222,Blueberry Scone,Bakery,3.49,1,3.49
081-83-3625,2023-10-16,148245,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,3,389.97
528-12-3276,2023-04-02,53438,Onion,Vegetables,0.89,4,3.56
863-95-1039,2020-03-23,78281,Grapes,Fruits,2.49,2,4.98
520-82-4417,2023-10-31,52019,Blueberry Scone,Bakery,3.49,9,31.41
074-20-8745,2022-06-15,180306,The Great Gatsby,Books,10.99,3,32.97
889-52-1198,2021-08-05,146021,Patagonia Fleece Jacket,Clothes,140.0,2,280.0
797-26-5080,2022-09-07,176453,Nike Air Max 270,Clothes,150.0,7,1050.0
543-25-7050,2024-01-22,194681,Adidas Originals Hoodie,Clothes,90.0,2,180.0
112-85-7876,2024-02-05,193197,Samsung 65 4K UHD TV,Electronics,799.99,1,799.99
533-24-3590,2021-05-15,176087,Kingston A2000 NVMe SSD,Electronics,85.99,9,773.91
335-11-1082,2020-10-20,46612,HyperX Cloud II Headset,Electronics,189.99,1,189.99
322-82-4732,2020-04-27,115220,NVIDIA GeForce RTX 3080,Electronics,129.99,6,779.94
387-57-3243,2023-09-12,19059,Amazon Echo Dot (4th Gen),Electronics,49.99,3,149.97
025-44-7452,2024-01-15,30470,Pineapple,Fruits,3.99,8,31.92
844-17-2076,2022-02-12,26267,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,6,779.94
249-12-4044,2020-10-05,11257,Garlic,Vegetables,0.69,3,2.07
826-87-0107,2023-09-27,179778,Nespresso VertuoPlus,Home Appliances,189.99,2,379.98
839-59-9121,2020-03-04,43199,Blueberry,Fruits,3.99,7,27.93
167-43-9297,2023-11-20,66975,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,4,679.96
752-71-0681,2020-01-30,89625,Lettuce,Vegetables,1.49,5,7.45
445-36-9613,2021-12-11,128646,Organic Whole Milk,Dairy,4.99,6,29.94
480-87-0784,2024-01-14,71128,Columbia Hiking Boots,Clothes,160.0,10,1600.0
691-47-5627,2023-01-04,184690,The Hobbit,Books,19.99,8,159.92
031-72-3241,2022-04-26,130869,Pepper,Vegetables,1.99,4,7.96
097-32-4298,2023-07-11,1085,Sourdough Bread,Bakery,4.99,2,9.98
490-98-1803,2023-09-07,68553,Hamilton Beach Juicer,Home Appliances,99.99,5,499.95
037-40-8286,2021-07-28,78929,AMD Ryzen 9 5900X Processor,Electronics,179.99,7,1259.93
698-80-7573,2021-07-12,173803,Banana Bread,Bakery,4.99,4,19.96
863-71-0863,2021-03-19,50208,Google Nest Hub,Electronics,89.99,9,809.91
535-70-9011,2020-10-30,192460,Under Armour T-Shirt,Clothes,25.0,3,75.0
123-50-3775,2024-04-27,129349,Under Armour T-Shirt,Clothes,25.0,5,125.0
753-39-8715,2022-01-24,118727,Levi's 501 Original Jeans,Clothes,60.0,2,120.0
062-28-0770,2021-10-15,184318,Razer DeathAdder V2 Mouse,Electronics,199.99,1,199.99
021-93-9619,2021-08-13,198847,The North Face Jacket,Clothes,120.0,8,960.0
627-62-6725,2022-03-04,48278,SanDisk Extreme Portable SSD,Electronics,159.99,1,159.99
890-81-3329,2021-02-06,73869,Muffin,Bakery,2.99,6,17.94
440-09-1657,2023-08-31,65396,Pineapple,Fruits,3.99,5,19.95
229-57-0416,2023-03-29,32978,Burberry Scarf,Clothes,120.0,4,480.0
513-61-8043,2020-09-08,82296,Pumpkin Pie,Bakery,8.99,1,8.99
368-97-1676,2021-07-03,178599,The Alchemist,Books,15.99,1,15.99
838-63-7816,2021-09-26,27654,Greek Yogurt,Dairy,6.99,4,27.96
168-55-2056,2024-03-24,16856,Apple AirPods Pro,Electronics,249.99,5,1249.95
010-02-0385,2020-11-05,86054,Nikon D3500 DSLR Camera,Electronics,449.99,8,3599.92
507-92-8618,2023-04-07,137829,Ralph Lauren Sweater,Clothes,85.0,2,170.0
356-63-0384,2020-10-13,157448,Banana,Fruits,0.59,4,2.36
749-11-7731,2022-12-18,59761,Razer BlackWidow Elite Keyboard,Electronics,299.99,5,1499.95
082-44-2661,2020-09-24,22558,Organic Whole Milk,Dairy,4.99,4,19.96
391-01-6322,2022-03-25,92643,Logitech MX Master 3 Mouse,Electronics,99.99,8,799.92
499-86-1548,2021-10-30,24140,Anna Karenina,Books,22.99,7,160.93
343-22-6599,2024-06-24,176522,Cream Cheese,Dairy,3.49,9,31.41
869-24-5333,2021-02-24,82039,Nike Sportswear Tech Fleece,Clothes,130.0,10,1300.0
084-84-2220,2022-08-11,5189,Levi's 501 Original Jeans,Clothes,60.0,4,240.0
258-90-6872,2021-12-06,171388,Canon EOS Rebel T7,Electronics,479.99,4,1919.96
814-27-1996,2023-09-11,131907,Mozzarella Cheese,Dairy,8.99,8,71.92
650-21-8720,2023-07-27,147123,Razer DeathAdder V2 Mouse,Electronics,199.99,10,1999.9
308-19-3349,2020-04-15,185839,Puma Running Shoes,Clothes,100.0,6,600.0
461-57-6557,2021-10-15,124466,Moby Dick,Books,17.99,9,161.91
001-25-6301,2020-07-15,78308,Roomba i7+ Robot Vacuum,Home Appliances,799.99,1,799.99
294-27-0874,2023-12-08,20497,Jane Eyre,Books,14.99,5,74.95
643-73-4325,2023-11-29,77888,The Lord of the Rings,Books,25.99,4,103.96
427-69-1741,2021-11-15,131170,Hermès Silk Tie,Clothes,220.0,5,1100.0
480-23-6096,2023-09-14,8064,Apple MacBook Pro 16,Electronics,2399.0,5,11995.0
253-91-8741,2022-07-17,17137,Fractal Design Meshify C,Electronics,69.99,10,699.9
259-31-3921,2023-11-30,51860,Spinach,Vegetables,2.49,5,12.45
341-38-3296,2023-06-09,96764,Jabra Elite 85t Earbuds,Electronics,229.99,4,919.96
026-53-1124,2022-04-27,112614,Apple iPhone 13,Electronics,799.0,10,7990.0
349-81-7248,2023-08-27,28671,Canon EOS Rebel T7,Electronics,479.99,5,2399.95
279-17-0878,2020-06-20,34240,G.Skill Trident Z RGB RAM,Electronics,649.0,9,5841.0
213-72-7760,2021-07-01,174346,Grapes,Fruits,2.49,6,14.94
006-97-0217,2020-04-16,118592,The Catcher in the Rye,Books,12.99,3,38.97
225-28-0832,2021-07-28,150736,Carrot,Vegetables,0.79,1,0.79
833-44-3891,2020-01-01,178076,Adidas Ultraboost,Clothes,180.0,10,1800.0
545-57-6541,2020-11-13,77672,Anna Karenina,Books,22.99,1,22.99
212-07-4154,2021-08-26,128550,Sourdough Bread,Bakery,4.99,8,39.92
720-68-1735,2022-01-01,38493,Sony WF-1000XM4 Earbuds,Electronics,279.99,10,2799.9
452-37-7406,2020-01-23,78086,Whipping Cream,Dairy,4.49,7,31.43
240-27-9710,2023-09-03,74345,Potato,Vegetables,0.99,7,6.93
023-32-7328,2024-02-12,6918,Pineapple,Fruits,3.99,6,23.94
026-15-0075,2021-12-02,24578,Wuthering Heights,Books,13.99,4,55.96
742-60-1108,2024-04-02,145878,Lettuce,Vegetables,1.49,8,11.92
878-97-5802,2022-10-29,181615,Levi's 501 Original Jeans,Clothes,60.0,1,60.0
867-85-7540,2020-12-14,141780,Nikon D3500 DSLR Camera,Electronics,449.99,7,3149.93
827-80-3346,2022-04-08,65196,Armani Exchange Watch,Clothes,300.0,4,1200.0
105-12-7313,2023-02-14,47117,Cheddar Cheese,Dairy,7.99,6,47.94
075-12-0768,2020-12-31,178488,Sony WH-1000XM4 Headphones,Electronics,349.99,10,3499.9
874-70-3259,2024-04-28,113019,1984 by George Orwell,Books,9.99,2,19.98
341-15-9051,2020-04-23,175721,Versace Perfume,Clothes,90.0,1,90.0
552-72-1281,2022-01-13,172750,Cottage Cheese,Dairy,5.99,10,59.9
824-86-8616,2024-07-03,39715,Pepper,Vegetables,1.99,6,11.94
560-92-6428,2020-05-25,29962,Levi's 501 Original Jeans,Clothes,60.0,10,600.0
216-89-1336,2023-11-17,35290,Apple iPhone 13,Electronics,799.0,7,5593.0
315-55-5676,2021-10-05,22043,Logitech G502 HERO Mouse,Electronics,229.99,4,919.96
502-12-1357,2021-03-21,32299,Apple iPhone 13,Electronics,799.0,2,1598.0
366-73-5207,2023-11-07,125563,Apple AirPods Pro,Electronics,249.99,8,1999.92
509-29-5479,2020-08-26,88393,Garlic,Vegetables,0.69,7,4.83
499-57-8167,2023-03-23,138244,Pride and Prejudice,Books,7.99,4,31.96
614-53-0731,2023-01-22,132712,Apple iPhone 13,Electronics,799.0,9,7191.0
534-75-3447,2024-01-17,46680,Wuthering Heights,Books,13.99,9,125.91
480-22-5481,2023-10-30,69301,Seagate Backup Plus Slim,Electronics,199.99,4,799.96
836-88-4854,2022-06-05,66462,Razer BlackWidow Elite Keyboard,Electronics,299.99,6,1799.94
374-28-9791,2021-09-09,49920,Hermès Silk Tie,Clothes,220.0,9,1980.0
565-63-9172,2021-04-12,25133,Nike Air Max 270,Clothes,150.0,6,900.0
778-23-4780,2020-03-28,10075,Logitech G502 HERO Mouse,Electronics,229.99,2,459.98
455-30-1429,2023-03-30,126841,Pineapple,Fruits,3.99,7,27.93
038-96-3322,2021-05-02,143339,Greek Yogurt,Dairy,6.99,1,6.99
894-79-6963,2023-05-30,52243,Dyson V11 Cordless Vacuum,Home Appliances,599.99,9,5399.91
257-30-3256,2021-05-22,171875,Tomato,Vegetables,1.99,4,7.96
576-29-9243,2021-08-30,101513,LG 27GL850-B Monitor,Electronics,89.99,2,179.98
731-59-9527,2020-11-04,86223,1984 by George Orwell,Books,9.99,3,29.97
648-47-7637,2024-05-31,84127,Orange,Fruits,1.19,4,4.76
250-50-9897,2021-05-04,117280,Garlic,Vegetables,0.69,8,5.52
162-11-6271,2021-09-26,59414,KitchenAid Stand Mixer,Home Appliances,299.99,7,2099.93
224-59-0841,2023-10-30,149145,AMD Radeon RX 6800 XT,Electronics,159.99,5,799.95
369-09-7408,2021-06-20,4242,Banana Bread,Bakery,4.99,5,24.95
694-10-2689,2024-05-08,158444,NZXT H510 Elite Case,Electronics,199.99,3,599.97
031-59-0488,2022-09-15,38144,Nike Air Max 270,Clothes,150.0,10,1500.0
384-92-3764,2022-04-17,168318,The Hobbit,Books,19.99,2,39.98
395-30-6058,2021-10-18,99393,Logitech G502 HERO Mouse,Electronics,229.99,5,1149.95
352-40-4988,2023-02-01,137751,Pepper,Vegetables,1.99,6,11.94
012-07-3249,2021-05-18,39282,Ralph Lauren Sweater,Clothes,85.0,6,510.0
191-69-0024,2024-03-17,42698,Corsair Vengeance LPX RAM,Electronics,699.0,7,4893.0
364-25-6473,2020-07-13,77526,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,4,639.96
632-11-6606,2022-12-01,184091,Anna Karenina,Books,22.99,10,229.9
025-24-7277,2023-07-08,119324,Lettuce,Vegetables,1.49,1,1.49
625-35-4686,2020-07-05,137126,Amazon Echo Dot (4th Gen),Electronics,49.99,1,49.99
019-84-6913,2023-01-10,152955,Cottage Cheese,Dairy,5.99,7,41.93
699-41-4303,2021-01-23,157328,Apple Watch Series 7,Electronics,399.0,7,2793.0
516-15-7028,2023-12-06,35685,Razer BlackWidow Elite Keyboard,Electronics,299.99,9,2699.91
003-10-2301,2022-11-25,9767,The Brothers Karamazov,Books,20.99,9,188.91
376-38-3792,2022-01-12,126473,Burberry Scarf,Clothes,120.0,3,360.0
492-99-9811,2020-07-15,187603,HyperX Cloud II Headset,Electronics,189.99,4,759.96
145-31-1667,2023-06-22,150865,Sourdough Bread,Bakery,4.99,4,19.96
628-02-0656,2021-10-16,161685,SteelSeries Arctis 7 Headset,Electronics,249.99,6,1499.94
174-47-6591,2021-10-23,38435,Adidas Originals Hoodie,Clothes,90.0,6,540.0
205-29-3476,2022-07-15,161934,Keurig K-Elite Coffee Maker,Home Appliances,159.99,5,799.95
026-99-4689,2023-05-18,796,TP-Link Archer AX6000 Router,Electronics,249.99,1,249.99
873-15-0500,2024-04-21,183084,Seagate Backup Plus Slim,Electronics,199.99,7,1399.93
879-91-6464,2020-07-22,33103,Sony PlayStation 5,Electronics,499.99,3,1499.97
732-72-7715,2024-04-29,24712,Jane Eyre,Books,14.99,6,89.94
559-48-1553,2022-05-08,6454,G.Skill Trident Z RGB RAM,Electronics,649.0,4,2596.0
421-96-4370,2020-10-05,52672,Crime and Punishment,Books,18.99,1,18.99
243-15-9782,2024-05-25,169787,Keurig K-Elite Coffee Maker,Home Appliances,159.99,10,1599.9
120-97-5120,2020-06-06,110708,Kingston A2000 NVMe SSD,Electronics,85.99,8,687.92
564-05-5915,2023-03-04,30647,The Alchemist,Books,15.99,10,159.9
872-03-2103,2020-06-05,187419,Spinach,Vegetables,2.49,2,4.98
155-46-9197,2023-06-20,142029,Calvin Klein Boxers,Clothes,35.0,1,35.0
856-24-3947,2023-06-17,40335,Cream Cheese,Dairy,3.49,3,10.47
347-88-6773,2023-10-23,53600,Apple AirPods Pro,Electronics,249.99,4,999.96
110-55-9570,2021-03-12,4385,The Divine Comedy,Books,30.99,4,123.96
283-56-0388,2022-09-19,192455,Muffin,Bakery,2.99,10,29.9
026-76-9245,2023-03-14,8130,The Great Gatsby,Books,10.99,4,43.96
683-09-4506,2024-02-28,14699,Wuthering Heights,Books,13.99,3,41.97
680-85-6658,2021-05-13,182911,The Lord of the Rings,Books,25.99,3,77.97
571-08-0099,2020-07-20,135368,Jane Eyre,Books,14.99,7,104.93
634-14-5872,2020-07-07,68377,Sennheiser Momentum True Wireless 2,Electronics,299.99,2,599.98
425-51-3665,2023-04-16,85767,Corsair Hydro Series H100i,Electronics,129.99,9,1169.91
700-24-3092,2020-01-04,173264,The Lord of the Rings,Books,25.99,10,259.9
032-60-8376,2021-10-22,158761,Puma Running Shoes,Clothes,100.0,10,1000.0
377-30-3538,2023-07-09,64561,Half & Half,Dairy,3.79,3,11.37
646-41-3836,2023-03-24,50591,Corsair Hydro Series H100i,Electronics,129.99,6,779.94
615-11-2658,2020-07-14,175537,Samsung Galaxy S21,Electronics,999.99,6,5999.94
046-10-1626,2020-06-28,66928,Adidas Ultraboost,Clothes,180.0,1,180.0
430-37-5080,2020-04-14,6879,Strawberry,Fruits,2.99,1,2.99
789-94-0785,2021-03-21,275,Onion,Vegetables,0.89,3,2.67
834-32-2604,2021-09-06,41898,Pride and Prejudice,Books,7.99,1,7.99
617-85-6749,2022-06-24,130449,Sony PlayStation 5,Electronics,499.99,6,2999.94
454-05-8648,2023-11-18,85862,SteelSeries Arctis 7 Headset,Electronics,249.99,9,2249.91
337-70-5559,2021-05-20,169000,Croissant,Bakery,2.49,8,19.92
304-75-5273,2021-02-27,2776,The Alchemist,Books,15.99,10,159.9
726-96-2421,2023-05-15,105919,Cheddar Cheese,Dairy,7.99,9,71.91
179-23-3350,2020-10-15,195729,WD My Passport External Hard Drive,Electronics,449.99,10,4499.9
399-34-7974,2022-01-20,2987,Apple MacBook Pro 16,Electronics,2399.0,9,21591.0
631-92-0599,2021-09-27,177394,Ralph Lauren Sweater,Clothes,85.0,2,170.0
218-49-0139,2023-02-20,14729,Peach,Fruits,2.99,9,26.91
757-55-5464,2022-01-17,45997,Blueberry Scone,Bakery,3.49,6,20.94
860-19-7864,2021-03-27,158331,Peach,Fruits,2.99,1,2.99
262-17-9562,2020-03-18,88492,Cream Cheese,Dairy,3.49,3,10.47
435-67-3625,2023-09-20,135765,The Divine Comedy,Books,30.99,10,309.9
838-11-0033,2022-01-24,141329,Mozzarella Cheese,Dairy,8.99,3,26.97
269-55-8013,2024-04-15,145922,Kingston A2000 NVMe SSD,Electronics,85.99,6,515.94
842-43-2476,2021-05-30,148578,Columbia Hiking Boots,Clothes,160.0,6,960.0
787-42-8885,2022-11-28,165712,Samsung 980 PRO NVMe SSD,Electronics,199.99,4,799.96
575-51-2185,2020-12-18,195493,NZXT H510 Elite Case,Electronics,199.99,5,999.95
127-67-9991,2023-09-21,28032,HyperX Cloud II Headset,Electronics,189.99,8,1519.92
600-16-5320,2021-08-29,6472,HyperX Cloud II Headset,Electronics,189.99,5,949.95
624-80-2519,2024-06-13,112659,Microsoft Xbox Series X,Electronics,499.99,8,3999.92
148-30-3236,2022-10-29,45284,Half & Half,Dairy,3.79,1,3.79
647-68-4147,2021-01-04,181072,Blueberry,Fruits,3.99,7,27.93
593-17-9802,2020-04-04,9118,War and Peace,Books,24.99,4,99.96
291-97-3988,2023-12-30,178428,Canon EOS Rebel T7,Electronics,479.99,6,2879.94
750-43-0774,2020-10-21,62900,Adidas Ultraboost,Clothes,180.0,7,1260.0
515-44-3923,2020-06-06,59654,Nike Air Max 270,Clothes,150.0,8,1200.0
050-06-0737,2022-10-19,26325,Armani Exchange Watch,Clothes,300.0,9,2700.0
318-26-1688,2020-09-05,127883,Canon EOS Rebel T7,Electronics,479.99,8,3839.92
306-93-6794,2020-01-10,70397,1984 by George Orwell,Books,9.99,6,59.94
184-58-6679,2023-10-02,147594,SanDisk Extreme Portable SSD,Electronics,159.99,5,799.95
214-19-3731,2022-06-18,71580,Mango,Fruits,2.49,1,2.49
281-15-4019,2024-07-10,12759,WD My Passport External Hard Drive,Electronics,449.99,7,3149.93
357-39-5916,2023-04-01,13614,To Kill a Mockingbird,Books,14.99,1,14.99
121-14-2150,2024-07-15,133160,Half & Half,Dairy,3.79,10,37.9
000-92-4795,2021-02-02,85662,HyperX Cloud II Headset,Electronics,189.99,6,1139.94
732-59-9454,2020-12-23,19994,Apple Pie,Bakery,7.99,1,7.99
840-71-5282,2022-02-01,138287,Tommy Hilfiger Polo Shirt,Clothes,50.0,5,250.0
376-50-3949,2020-08-10,195867,Seagate Backup Plus Slim,Electronics,199.99,4,799.96
658-85-1315,2023-06-28,156149,Google Nest Hub,Electronics,89.99,4,359.96
601-79-2045,2023-04-05,57038,Organic Whole Milk,Dairy,4.99,3,14.97
503-36-5696,2023-07-21,122696,Corsair Hydro Series H100i,Electronics,129.99,4,519.96
259-79-7084,2020-10-13,83492,Apple iPad Pro 12.9",Electronics,999.0,3,2997.0
098-69-6108,2020-05-19,113909,Nespresso VertuoPlus,Home Appliances,189.99,8,1519.92
874-51-7039,2021-01-05,58932,Les Misérables,Books,27.99,8,223.92
008-87-5270,2022-03-01,198086,Banana Bread,Bakery,4.99,9,44.91
414-41-3242,2023-08-01,98730,Watermelon,Fruits,4.99,2,9.98
611-89-4898,2020-01-31,199386,Apple iPhone 13,Electronics,799.0,2,1598.0
281-91-7618,2022-07-20,124242,1984 by George Orwell,Books,9.99,4,39.96
026-87-8155,2020-02-06,63852,HyperX Cloud II Headset,Electronics,189.99,7,1329.93
589-81-4573,2020-02-04,123063,AMD Radeon RX 6800 XT,Electronics,159.99,3,479.97
495-20-1541,2021-01-06,134586,JBL Charge 4 Speaker,Electronics,149.99,1,149.99
640-15-9404,2023-04-18,158142,Samsung 65 4K UHD TV,Electronics,799.99,10,7999.9
150-32-6016,2024-05-19,75442,Logitech G502 HERO Mouse,Electronics,229.99,7,1609.93
674-63-3495,2023-07-22,186461,Apple,Fruits,0.99,1,0.99
533-46-6213,2023-04-30,176472,The Catcher in the Rye,Books,12.99,10,129.9
253-90-1337,2022-08-24,101662,SanDisk Extreme Portable SSD,Electronics,159.99,2,319.98
037-33-4201,2022-01-01,5797,Versace Perfume,Clothes,90.0,2,180.0
825-19-6193,2021-03-03,89908,Whole Wheat Bread,Bakery,3.99,3,11.97
548-01-3082,2023-08-02,113818,Keurig K-Elite Coffee Maker,Home Appliances,159.99,1,159.99
216-47-6844,2021-10-24,51736,Dell XPS 13 Laptop,Electronics,1249.99,5,6249.95
142-13-2711,2021-11-15,47572,Samsung Galaxy S21,Electronics,999.99,1,999.99
706-55-0733,2023-05-20,29278,Dyson V11 Cordless Vacuum,Home Appliances,599.99,7,4199.93
578-12-2984,2021-02-25,118134,Cottage Cheese,Dairy,5.99,1,5.99
633-08-5737,2021-11-13,167290,Apple,Fruits,0.99,2,1.98
626-35-5648,2023-01-30,54574,Whole Wheat Bread,Bakery,3.99,9,35.91
448-33-9229,2022-04-14,116290,Wuthering Heights,Books,13.99,8,111.92
333-61-9465,2024-06-02,79205,Ralph Lauren Sweater,Clothes,85.0,1,85.0
471-40-3123,2020-07-15,174066,Intel Core i9-10900K Processor,Electronics,349.99,1,349.99
038-68-0090,2023-02-17,139956,Prada Sunglasses,Clothes,250.0,6,1500.0
571-96-7105,2022-08-24,137689,Potato,Vegetables,0.99,9,8.91
290-73-3705,2020-03-19,58964,Nike Air Max 270,Clothes,150.0,9,1350.0
110-55-5847,2020-11-21,176436,Pride and Prejudice,Books,7.99,9,71.91
763-31-0980,2020-11-09,170954,Pride and Prejudice,Books,7.99,5,39.95
451-31-9937,2020-09-20,110065,The Divine Comedy,Books,30.99,3,92.97
075-69-7523,2021-05-29,33348,Harry Potter and the Sorcerer's Stone,Books,29.99,9,269.91
890-61-5018,2021-05-28,89626,Samsung 65 4K UHD TV,Electronics,799.99,6,4799.94
825-80-4729,2023-10-06,158003,Apple iPhone 13,Electronics,799.0,5,3995.0
737-41-8746,2021-05-25,129874,Croissant,Bakery,2.49,3,7.47
450-65-4854,2022-08-07,141328,SanDisk Extreme Portable SSD,Electronics,159.99,6,959.94
008-56-8839,2022-09-27,47672,Cream Cheese,Dairy,3.49,7,24.43
350-76-0975,2021-07-21,112251,Hermès Silk Tie,Clothes,220.0,9,1980.0
321-90-2280,2023-12-09,24986,Carrot,Vegetables,0.79,6,4.74
774-99-3783,2021-04-08,87427,Dell XPS 13 Laptop,Electronics,1249.99,9,11249.91
405-49-1690,2021-05-18,150638,Armani Exchange Watch,Clothes,300.0,4,1200.0
702-53-3511,2023-03-15,118241,The Brothers Karamazov,Books,20.99,8,167.92
445-49-8571,2024-04-18,166970,Ray-Ban Aviator Sunglasses,Clothes,150.0,3,450.0
799-33-7119,2020-06-20,70100,Cheddar Cheese,Dairy,7.99,10,79.9
026-69-0447,2024-01-15,28400,Samsung T7 Portable SSD,Electronics,79.99,5,399.95
753-76-7198,2024-02-03,51899,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,8,1999.92
138-98-8616,2021-03-10,107187,KitchenAid Stand Mixer,Home Appliances,299.99,5,1499.95
495-23-6007,2022-04-12,98491,Harry Potter and the Sorcerer's Stone,Books,29.99,2,59.98
502-22-7012,2021-06-08,131347,Google Nest Hub,Electronics,89.99,8,719.92
263-03-4188,2022-12-22,82858,Gucci Belt,Clothes,200.0,2,400.0
193-70-7452,2022-08-14,196563,Dell XPS 13 Laptop,Electronics,1249.99,2,2499.98
347-90-5532,2023-02-27,116577,Pride and Prejudice,Books,7.99,2,15.98
489-26-8854,2022-04-28,97405,Bagel,Bakery,1.99,4,7.96
518-93-6533,2022-03-16,177543,Apple iPad Pro 12.9",Electronics,999.0,6,5994.0
601-12-4829,2022-09-03,148251,NVIDIA GeForce RTX 3080,Electronics,129.99,7,909.93
744-67-7824,2023-07-08,87676,Sony WH-1000XM4 Headphones,Electronics,349.99,6,2099.94
734-93-1848,2023-07-23,162517,Columbia Hiking Boots,Clothes,160.0,1,160.0
680-70-3143,2022-01-26,191277,The Catcher in the Rye,Books,12.99,6,77.94
768-96-0639,2020-03-28,409,Burberry Scarf,Clothes,120.0,6,720.0
388-80-0798,2022-11-08,100030,Puma Running Shoes,Clothes,100.0,1,100.0
383-40-1937,2023-01-07,90883,Gucci Belt,Clothes,200.0,7,1400.0
426-72-1498,2021-06-14,21923,Microsoft Xbox Series X,Electronics,499.99,8,3999.92
589-99-3492,2022-10-27,132427,Jabra Elite 85t Earbuds,Electronics,229.99,4,919.96
435-32-4243,2022-05-07,76210,Jane Eyre,Books,14.99,2,29.98
192-16-9300,2020-06-10,83655,Amazon Echo Dot (4th Gen),Electronics,49.99,5,249.95
121-88-6358,2023-09-07,56154,War and Peace,Books,24.99,3,74.97
633-60-1482,2022-03-15,23238,Logitech G502 HERO Mouse,Electronics,229.99,7,1609.93
840-59-8856,2020-11-01,9521,Logitech MX Master 3 Mouse,Electronics,99.99,8,799.92
551-10-2600,2021-05-10,183746,Dyson V11 Cordless Vacuum,Home Appliances,599.99,8,4799.92
127-87-3490,2020-06-26,109501,Grapes,Fruits,2.49,8,19.92
554-97-6072,2020-07-22,107344,Muffin,Bakery,2.99,10,29.9
154-37-2783,2020-05-15,35441,The Hobbit,Books,19.99,10,199.9
171-92-6978,2020-04-17,87579,G.Skill Trident Z RGB RAM,Electronics,649.0,5,3245.0
829-60-2922,2021-08-17,55948,Google Nest Hub,Electronics,89.99,2,179.98
476-99-2538,2024-06-08,166290,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,6,779.94
250-22-8831,2022-12-22,150060,Apple iPhone 13,Electronics,799.0,6,4794.0
372-71-6813,2023-08-29,52152,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,1,169.99
057-84-8685,2020-05-30,25175,Hermès Silk Tie,Clothes,220.0,3,660.0
578-15-4668,2022-03-06,81180,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,7,629.93
108-94-4254,2024-02-15,83745,The Brothers Karamazov,Books,20.99,8,167.92
105-40-8217,2020-05-16,129807,Wuthering Heights,Books,13.99,1,13.99
296-57-2311,2023-03-17,163398,Sony PlayStation 5,Electronics,499.99,10,4999.9
849-03-8982,2021-12-10,1270,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,6,1499.94
